ewma_01,ewma_005,ewma_001,price,buy_signal,price_diff,timestamp
3816.697,3816.5235,3816.3846999999996,3819.82,0,-0.0041101413155594435,1621139280
3819.82,3819.82,3819.82,3819.82,0,-0.0041101413155594435,1621139340
3819.525,3819.6725,3819.7905000000005,3816.87,0,-0.004514169987450455,1621139400
3817.081,3816.9755,3816.8911,3818.98,0,-0.00506417944058365,1621139460
3818.06,3818.52,3818.888,3809.78,0,-0.002661571009349707,1621139520
3809.536,3809.6580000000004,3809.7556000000004,3807.34,0,-0.0033829392699365195,1621139580
3807.8300000000004,3807.585,3807.389,3812.24,0,-0.00466392462174463,1621139640
3813.168,3812.7039999999997,3812.3327999999997,3821.52,0,-0.007410663819632022,1621139700
3821.052,3821.286,3821.4732,3816.84,0,-0.006193605181249496,1621139760
3817.0840000000003,3816.962,3816.8644,3819.28,0,-0.006828512180306335,1621139820
3819.2170000000006,3819.2484999999997,3819.2736999999997,3818.65,0,-0.0069474814397758895,1621139880
3819.1910000000003,3818.9204999999997,3818.7041,3824.06,0,-0.008352379408272896,1621139940
3823.8630000000003,3823.9615,3824.0402999999997,3822.09,0,-0.006103990225243237,1621140000
3821.905,3821.9975,3822.0715,3820.24,0,-0.005622683391619261,1621140060
3819.8289999999997,3820.0344999999998,3820.1989,3816.13,0,-0.0045517317282167775,1621140120
3816.3070000000002,3816.2185,3816.1477,3817.9,0,-0.0038738573561381815,1621140180
3817.463,3817.6815,3817.8563,3813.53,0,-0.0027323765644953813,1621140240
3813.737,3813.6335000000004,3813.5507000000002,3815.6,0,-0.0032734039207463522,1621140300
3814.975,3815.2875,3815.5375,3809.35,0,-0.005762137897541528,1621140360
3810.024,3809.687,3809.4174,3816.09,0,-0.007518166500265993,1621140420
3815.8340000000003,3815.962,3816.0644,3813.53,0,-0.006851919350313255,1621140480
3813.2940000000003,3813.4120000000003,3813.5064,3811.17,0,-0.006152966149502718,1621140540
3811.2140000000004,3811.192,3811.1744000000003,3811.61,0,-0.006267692654809995,1621140600
3811.487,3811.5485,3811.5977,3810.38,0,-0.008062188023241844,1621140660
3809.913,3810.1465,3810.3333000000002,3805.71,0,-0.006844977678278214,1621140720
3805.6670000000004,3805.6885,3805.7057,3805.28,0,-0.006732750283816261,1621140780
3805.2560000000003,3805.268,3805.2776000000003,3805.04,0,-0.004446733805689315,1621140840
3804.6130000000003,3804.8265,3804.9973,3800.77,0,-0.0033282729552169934,1621140900
3800.4800000000005,3800.625,3800.741,3797.87,0,-0.002006387791051271,1621140960
3797.9660000000003,3797.9179999999997,3797.8795999999998,3798.83,0,-0.002258590144860372,1621141020
3799.2650000000003,3799.0474999999997,3798.8735,3803.18,0,-0.0033997864944598564,1621141080
3802.65,3802.915,3803.1269999999995,3797.88,0,-0.004052260734936419,1621141140
3798.742,3798.3109999999997,3797.9662000000003,3806.5,0,-0.0063076316826481595,1621141200
3806.431,3806.4655,3806.4931,3805.81,0,-0.006794874152939881,1621141260
3805.884,3805.8469999999998,3805.8174,3806.55,0,-0.006987954972350386,1621141320
3806.8490000000006,3806.6994999999997,3806.5799,3809.54,0,-0.007767341988796586,1621141380
3809.751,3809.6454999999996,3809.5611,3811.65,0,-0.006818569385961522,1621141440
3811.472,3811.561,3811.6322,3809.87,0,-0.006354547530493176,1621141500
3809.495,3809.6825,3809.8325,3806.12,0,-0.005375553056656132,1621141560
3806.594,3806.357,3806.1674,3810.86,0,-0.002978330350629493,1621141620
3811.2280000000005,3811.044,3810.8968,3814.54,0,-0.003940186759084908,1621141680
3814.166,3814.3529999999996,3814.5026000000003,3810.8,0,-0.0029626325181064247,1621141740
3810.983,3810.8915,3810.8183,3812.63,0,0.0009363615142302581,1621141800
3811.8230000000003,3812.2265,3812.5493,3804.56,0,0.0030594865109237,1621141860
3803.504,3804.0319999999997,3804.4544,3794,0,0.010237216657880903,1621141920
3793.711,3793.8554999999997,3793.9710999999998,3791.11,0,0.011007330306954959,1621141980
3790.9170000000004,3791.0134999999996,3791.0906999999997,3789.18,0,0.011522281865733565,1621142040
3790.5359999999996,3789.8579999999997,3789.3156,3802.74,0,0.011454898310165934,1621142100
3802.582,3802.6609999999996,3802.7241999999997,3801.16,0,0.011875322270043969,1621142160
3801.581,3801.3705,3801.2021,3805.37,0,0.014708162412590696,1621142220
3805.8230000000003,3805.5964999999997,3805.4153,3809.9,0,0.013501666710412362,1621142280
3809.581,3809.7405,3809.8681,3806.71,0,0.014350974988901206,1621142340
3806.6380000000004,3806.674,3806.7028,3805.99,0,0.013912280379086723,1621142400
3805.708,3805.8489999999997,3805.9617999999996,3803.17,0,0.01466408285719544,1621142460
3803.327,3803.2485,3803.1857,3804.74,0,0.016198215909628545,1621142520
3804.7070000000003,3804.7234999999996,3804.7367,3804.41,0,0.016286362405734407,1621142580
3804.103,3804.2564999999995,3804.3792999999996,3801.34,0,0.017107125382102035,1621142640
3801.3410000000003,3801.3405000000002,3801.3401000000003,3801.35,0,0.014997303589514309,1621142760
3801.114,3801.232,3801.3264,3798.99,0,0.015627837925343408,1621142820
3799.5029999999997,3799.2464999999997,3799.0413,3804.12,0,0.01290968739156497,1621142880
3804.0080000000003,3804.064,3804.1088,3803,0,0.013207993689192747,1621142940
3803.5780000000004,3803.2889999999998,3803.0577999999996,3808.78,0,0.011670403646311894,1621143000
3807.866,3808.323,3808.6886,3799.64,0,0.01671737322483182,1621143060
3799.198,3799.419,3799.5958,3795.22,0,0.01790146552769011,1621143120
3795.144,3795.182,3795.2123999999994,3794.46,0,0.017970936575955485,1621143180
3794.178,3794.319,3794.4318000000003,3791.64,0,0.018728043801626796,1621143240
3791.205,3791.4224999999997,3791.5964999999997,3787.29,0,0.019898132965788237,1621143300
3787.8810000000003,3787.5854999999997,3787.3491,3793.2,0,0.018253717178108256,1621143360
3793.501,3793.3504999999996,3793.2300999999998,3796.21,0,0.01744634780478425,1621143420
3795.801,3796.0055,3796.1691,3792.12,1,0.02209318270518871,1621143480
3792.234,3792.1769999999997,3792.1313999999998,3793.26,1,0.02178600992286315,1621143540
3793.8340000000003,3793.547,3793.3174,3799,1,0.020242168991839983,1621143600
3798.976,3798.988,3798.9975999999997,3798.76,1,0.02003022038770538,1621143660
3798.5010000000007,3798.6305,3798.7341,3796.17,1,0.020726152938356248,1621143720
3796.8120000000004,3796.491,3796.2342000000003,3802.59,0,0.016680736024656834,1621143780
3802.6420000000003,3802.616,3802.5952,3803.11,0,0.01654172506185723,1621143840
3802.819,3802.9645,3803.0809,3800.2,0,0.017320141045208192,1621143900
3799.9359999999997,3800.0679999999998,3800.1736,3797.56,0,0.019683691633575244,1621143960
3796.544,3797.0519999999997,3797.4583999999995,3787.4,1,0.022419073770924607,1621144020
3787.3950000000004,3787.3974999999996,3787.3995,3787.35,1,0.022432571586993553,1621144080
3787.3869999999997,3787.3684999999996,3787.3536999999997,3787.72,0,0.01913288205041562,1621144140
3787.098,3787.4089999999997,3787.6578,3781.5,1,0.02080920269734234,1621144200
3780.8379999999997,3781.169,3781.4338,3774.88,1,0.022599393888017617,1621144260
3775.358,3775.119,3774.9278000000004,3779.66,1,0.022726911944460637,1621144320
3780.452,3780.0559999999996,3779.7391999999995,3787.58,1,0.020588344008575402,1621144380
3787.634,3787.6069999999995,3787.5853999999995,3788.12,0,0.019561154345691244,1621144440
3787.8450000000003,3787.9825,3788.0925,3785.37,1,0.02030184631885388,1621144500
3786.032,3785.7009999999996,3785.4361999999996,3791.99,0,0.01852061846154658,1621144560
3791.816,3791.9029999999993,3791.9726,3790.25,0,0.01828639271815842,1621144620
3790.1099999999997,3790.18,3790.236,3788.85,0,0.018662654895284857,1621144680
3788.214,3788.5319999999997,3788.7864,3782.49,1,0.020375466954307923,1621144740
3782.802,3782.6459999999993,3782.5211999999997,3785.61,0,0.0196058231038062,1621144800
3785.018,3785.314,3785.5508,3779.69,1,0.021202797054784884,1621144860
3779.716,3779.703,3779.6926000000003,3779.95,1,0.021132554663421503,1621144920
3779.9139999999998,3779.932,3779.9464,3779.59,0,0.01707592622480215,1621144980
3780.0580000000004,3779.8239999999996,3779.6368,3784.27,0,0.01581811022997834,1621145040
3784.4089999999997,3784.3394999999996,3784.2839,3785.66,0,0.015320974413972729,1621145100
3786.106,3785.8829999999994,3785.7045999999996,3790.12,0,0.014126201808913693,1621145160
3790.889,3790.5044999999996,3790.1968999999995,3797.81,0,0.01207274718851125,1621145220
3797.98,3797.895,3797.827,3799.51,0,0.01213577540261762,1621145280
3800.326,3799.918,3799.5916,3807.67,0,0.009966725057581097,1621145340
3808.523,3808.0964999999997,3807.7553,3816.2,0,0.007709239557675194,1621145400
3816.7529999999997,3816.4764999999998,3816.2553,3821.73,0,0.006465658222846731,1621145460
3822.885,3822.3075,3821.8455,3833.28,0,0.0034330912430085604,1621145520
3833.2360000000003,3833.258,3833.2756,3832.84,0,0.003548282735517243,1621145580
3834.408,3833.624,3832.9968000000003,3848.52,0,-0.0005040898839034368,1621145640
3848.2980000000002,3848.4089999999997,3848.4978,3846.3,0,0.00007279723370505299,1621145700
3847.683,3846.9915,3846.4383,3860.13,0,-0.002080240820905047,1621145760
3860.9220000000005,3860.5260000000003,3860.2092000000002,3868.05,0,-0.004123524773464736,1621145820
3867.3790000000004,3867.7145,3867.9829000000004,3861.34,0,-0.0023929516696277035,1621145880
3861.858,3861.599,3861.3918,3866.52,0,-0.0015233336436899002,1621145940
3865.7619999999997,3866.141,3866.4442,3858.94,0,0.00043794409863850037,1621146000
3860.1110000000003,3859.5254999999997,3859.0571,3870.65,0,-0.004652965264232162,1621146060
3871.2870000000003,3870.9685,3870.7137,3877.02,0,-0.006288334855120713,1621146120
3875.9550000000004,3876.4874999999997,3876.9135,3866.37,0,-0.0035511345267007603,1621146180
3866.222,3866.2959999999994,3866.3552,3864.89,0,-0.003456760735751774,1621146240
3865.341,3865.1155,3864.9350999999997,3869.4,0,-0.004618287072931175,1621146300
3868.2960000000003,3868.848,3869.2896,3858.36,0,-0.00435158979462776,1621146360
3858.3840000000005,3858.372,3858.3624,3858.6,0,-0.004413517856217215,1621146420
3858.528,3858.5639999999994,3858.5927999999994,3857.88,0,-0.00422771055605668,1621146480
3857.415,3857.6475,3857.8334999999997,3853.23,0,-0.004767428884338566,1621146540
3853.6220000000003,3853.426,3853.2692,3857.15,0,-0.005778878187262607,1621146600
3857.751,3857.4505,3857.2101000000002,3863.16,0,-0.007325609086861463,1621146660
3863.0570000000002,3863.1084999999994,3863.1496999999995,3862.13,0,-0.006822660034747642,1621146720
3861.952,3862.0409999999997,3862.1122,3860.35,0,-0.006364707863276571,1621146780
3860.58,3860.4649999999997,3860.3729999999996,3862.65,0,-0.006956364154142853,1621146840
3862.2720000000004,3862.461,3862.6122,3858.87,0,-0.007458141891278988,1621146900
3859.2270000000003,3859.0484999999994,3858.9057,3862.44,0,-0.008375534636136718,1621146960
3863.109,3862.7744999999995,3862.5069,3869.13,0,-0.009113159805951265,1621147020
3869.878,3869.504,3869.2048,3876.61,0,-0.011025096669512856,1621147080
3876.539,3876.5745,3876.6029000000003,3875.9,0,-0.010843933022007844,1621147140
3875.485,3875.6925,3875.8585000000003,3871.75,0,-0.009956737909214227,1621147200
3872.0600000000004,3871.9049999999997,3871.781,3874.85,0,-0.010748803179477939,1621147260
3874.542,3874.6959999999995,3874.8192,3871.77,0,-0.008595551905201032,1621147320
3871.4939999999997,3871.6319999999996,3871.7423999999996,3869.01,0,-0.007888322852616156,1621147380
3868.7110000000002,3868.8605,3868.9800999999998,3866.02,0,-0.007121018515165519,1621147440
3866.3630000000003,3866.1914999999995,3866.0543,3869.45,0,-0.007794389383504078,1621147500
3869.665,3869.5574999999994,3869.4714999999997,3871.6,0,-0.008345386920136364,1621147560
3871.6710000000003,3871.6354999999994,3871.6071,3872.31,0,-0.0059938383032350296,1621147620
3871.425,3871.8674999999994,3872.2214999999997,3863.46,0,-0.0037168755467896983,1621147680
3863.724,3863.5919999999996,3863.4864000000002,3866.1,0,-0.00439719614081374,1621147740
3865.509,3865.8044999999997,3866.0409,3860.19,0,-0.0037796067032970257,1621147800
3860.7290000000003,3860.4595,3860.2439,3865.58,0,-0.005168693960544089,1621147860
3865.578,3865.5789999999997,3865.5798,3865.56,0,-0.0051635468082244325,1621147920
3865.477,3865.5184999999997,3865.5517,3864.73,0,-0.00509738067083595,1621147980
3864.876,3864.803,3864.7446,3866.19,0,-0.005473088492805541,1621148040
3865.7929999999997,3865.9914999999996,3866.1503,3862.22,0,-0.00445080808446945,1621148100
3862.217,3862.2184999999995,3862.2196999999996,3862.19,0,-0.0031510619622545947,1621148160
3862.088,3862.139,3862.1798,3861.17,0,-0.0028877257411613812,1621148220
3861.0090000000005,3861.0895,3861.1539000000002,3859.56,0,0.001842178901221934,1621148280
3859.7309999999998,3859.6455,3859.5771,3861.27,0,0.0013985036011467966,1621148340
3861.302,3861.2859999999996,3861.2731999999996,3861.59,0,0.0013155202908646248,1621148400
3861.414,3861.502,3861.5724,3859.83,0,-0.0015052476404401089,1621148460
3858.9060000000004,3859.368,3859.7376,3850.59,0,0.0008907725829028373,1621148520
3849.9440000000004,3850.267,3850.5254,3844.13,0,-0.001602443205614875,1621148580
3844.592,3844.361,3844.1762000000003,3848.75,0,-0.002800909386164391,1621148640
3848.195,3848.4725,3848.6944999999996,3843.2,0,-0.0013608451290591222,1621148700
3843.246,3843.2229999999995,3843.2045999999996,3843.66,0,-0.009311437536098397,1621148760
3843.9359999999997,3843.798,3843.6875999999997,3846.42,0,-0.010022306456393265,1621148820
3846.1110000000003,3846.2654999999995,3846.3891000000003,3843.33,0,-0.006104081616723008,1621148880
3843.5589999999997,3843.4444999999996,3843.3529,3845.62,0,-0.006695929395000026,1621148940
3845.455,3845.5375,3845.6034999999997,3843.97,0,-0.006269559856086263,1621149000
3844.31,3844.14,3844.004,3847.37,0,-0.00423146201171183,1621149060
3847.277,3847.3235,3847.3606999999997,3846.44,0,-0.003990703091689954,1621149120
3846.2320000000004,3846.336,3846.4192000000003,3844.36,0,-0.003451809924148618,1621149180
3844.582,3844.471,3844.3822,3846.58,0,-0.005425598843648095,1621149240
3846.6710000000003,3846.6254999999996,3846.5891,3847.49,0,-0.00566083342646758,1621149300
3847.808,3847.6489999999994,3847.5217999999995,3850.67,0,-0.006481988848693873,1621149360
3850.813,3850.7415,3850.6843000000003,3852.1,0,-0.007310298278860843,1621149420
3852.555,3852.3275,3852.1454999999996,3856.65,0,-0.008481454111729101,1621149480
3857.0480000000002,3856.849,3856.6898,3860.63,0,-0.01054491106373831,1621149540
3859.768,3860.199,3860.5438000000004,3852.01,0,-0.008330715652347772,1621149600
3851.7830000000004,3851.8965000000003,3851.9873000000002,3849.74,0,-0.0077459776504386554,1621149660
3850.03,3849.8849999999998,3849.769,3852.64,0,-0.009499979235018042,1621149720
3852.546,3852.593,3852.6305999999995,3851.7,0,-0.009258249604070892,1621149780
3851.683,3851.6915,3851.6983,3851.53,0,-0.007288012815686276,1621149840
3851.2640000000006,3851.397,3851.5034,3848.87,0,-0.006601937711588039,1621149900
3848.6710000000003,3848.7704999999996,3848.8501,3846.88,0,-0.00608805057605126,1621149960
3846.349,3846.6145,3846.8269,3841.57,0,-0.00813729803179435,1621150020
3841.505,3841.5375,3841.5635,3840.92,0,-0.007969444820511786,1621150080
3841.149,3841.0344999999998,3840.9429,3843.21,0,-0.007509347654694937,1621150140
3842.375,3842.7925,3843.1265,3834.86,0,-0.005348304762103497,1621150200
3835.197,3835.0285,3834.8937,3838.23,0,-0.0062216177769440885,1621150260
3837.674,3837.9519999999998,3838.1744,3832.67,0,-0.0049495521398921,1621150320
3832.981,3832.8255,3832.7011,3835.78,0,-0.005756325962385846,1621150380
3835.1070000000004,3835.4435,3835.7127,3829.05,0,-0.0040088272548022,1621150440
3829.1540000000005,3829.102,3829.0604000000003,3830.09,0,-0.007931928492541979,1621150500
3830.321,3830.2055,3830.1131,3832.4,0,-0.008529902932888021,1621150560
3832.4790000000003,3832.4395,3832.4079,3833.19,0,-0.008734239628090446,1621150620
3833.2580000000003,3833.2239999999997,3833.1967999999997,3833.87,0,-0.005993943456611732,1621150680
3833.572,3833.7209999999995,3833.8401999999996,3830.89,0,-0.005220718945205945,1621150740
3831.121,3831.0054999999998,3830.9130999999998,3833.2,0,-0.0064358760304705255,1621150800
3833.3010000000004,3833.2504999999996,3833.2101,3834.21,0,-0.006697598723074593,1621150860
3834.4220000000005,3834.316,3834.2312,3836.33,0,-0.00724650903337297,1621150920
3836.5460000000003,3836.4379999999996,3836.3516,3838.49,0,-0.00800054187974948,1621150980
3838.136,3838.3129999999996,3838.4545999999996,3834.95,0,-0.007084838133482737,1621151040
3835.384,3835.167,3834.9934,3839.29,0,-0.006897108579971822,1621151100
3839.2929999999997,3839.2915,3839.2903,3839.32,0,-0.0069048685704760785,1621151160
3840.175,3839.7475,3839.4055000000003,3847.87,0,-0.009111534433335832,1621151220
3847.993,3847.9314999999997,3847.8822999999998,3849.1,0,-0.012992647631913892,1621151280
3850.215,3849.6574999999993,3849.2115,3860.25,0,-0.015843533449906057,1621151340
3859.393,3859.8214999999996,3860.1643,3851.68,0,-0.014796140904748002,1621151400
3851.0719999999997,3851.3759999999997,3851.6192,3845.6,0,-0.01323850634491363,1621151460
3845.24,3845.4199999999996,3845.564,3842,0,-0.012313899010931792,1621151520
3842.5440000000003,3842.2719999999995,3842.0544,3847.44,0,-0.013520678685047716,1621151580
3847.199,3847.3194999999996,3847.4159,3845.03,0,-0.012902370072535228,1621151640
3845.31,3845.17,3845.0580000000004,3847.83,0,-0.013620664114578828,1621151700
3848.049,3847.9395,3847.8518999999997,3850.02,0,-0.012093443670422477,1621151760
3850.1,3850.06,3850.0280000000002,3850.82,0,-0.012298679242343222,1621151820
3851.331,3851.0755,3850.8711,3855.93,0,-0.013607612171382727,1621151880
3857.004,3856.4669999999996,3856.0374,3866.67,0,-0.017909467319424725,1621151940
3866.424,3866.547,3866.6454,3864.21,0,-0.01728425732555942,1621152000
3863.1910000000003,3863.7005,3864.1081,3854.02,0,-0.013492405332613738,1621152060
3853.5879999999997,3853.804,3853.9768,3849.7,0,-0.012385380679013907,1621152120
3849.401,3849.5505,3849.6701,3846.71,0,-0.011617720077676781,1621152180
3845.8360000000002,3846.273,3846.6226,3837.97,0,-0.008864060948887038,1621152240
3837.06,3837.5149999999994,3837.879,3828.87,0,-0.0065084476621039816,1621152300
3826.7700000000004,3827.8199999999997,3828.66,3807.87,0,-0.0028467358391961097,1621152360
3808.525,3808.1974999999998,3807.9355,3814.42,0,-0.00455901552529608,1621152420
3814.103,3814.2615,3814.3883,3811.25,0,-0.0037310593637257593,1621152480
3812.112,3811.681,3811.3361999999997,3819.87,0,-0.00462842976331651,1621152540
3819.868,3819.8689999999997,3819.8698,3819.85,0,-0.004623218189195873,1621152600
3820.504,3820.1769999999997,3819.9154,3826.39,0,-0.006031794981692908,1621152660
3826.8599999999997,3826.625,3826.437,3831.09,0,-0.0072512000501163375,1621152720
3831.1150000000002,3831.1025,3831.0925,3831.34,0,-0.007315978221718824,1621152780
3831.4840000000004,3831.4120000000003,3831.3544,3832.78,0,-0.006650525206247224,1621152840
3832.0730000000003,3832.4265,3832.7093,3825.71,0,-0.004814792548311313,1621152900
3824.985,3825.3475,3825.6375000000003,3818.46,0,-0.0029252630641672488,1621152960
3819.008,3818.734,3818.5148,3823.94,0,-0.004244313456801105,1621153020
3823.7520000000004,3823.846,3823.9212,3822.06,0,-0.0037545198139223115,1621153080
3821.9849999999997,3822.0225,3822.0525,3821.31,0,-0.0035589889331145365,1621153140
3821.1710000000003,3821.2405,3821.2961,3819.92,0,-0.0039346373746047564,1621153200
3819.8110000000006,3819.8655,3819.9091,3818.83,0,-0.0036503326935213285,1621153260
3818.5510000000004,3818.6904999999997,3818.8021,3816.04,0,-0.004310751459628258,1621153320
3815.942,3815.991,3816.0301999999997,3815.06,0,-0.004054982097267094,1621153380
3815.425,3815.2425,3815.0965,3818.71,0,-0.005006926422797198,1621153440
3819.185,3818.9475,3818.7574999999997,3823.46,0,-0.00616980431337065,1621153500
3822.63,3823.0449999999996,3823.377,3815.16,0,-0.004007695614338577,1621153560
3814.6749999999997,3814.9174999999996,3815.1114999999995,3810.31,0,-0.001123268185528145,1621153620
3810.4,3810.355,3810.319,3811.21,0,-0.0013591484069363368,1621153680
3811.09,3811.15,3811.1980000000003,3810.01,0,-0.0010446166807961182,1621153740
3810.4440000000004,3810.2270000000003,3810.0534000000002,3814.35,0,-0.0022467786123454084,1621153800
3814.489,3814.4194999999995,3814.3639,3815.74,0,-0.002610240739672929,1621153860
3815.1269999999995,3815.4334999999996,3815.6787,3809.61,0,0.0035305451214165803,1621153920
3810.0190000000002,3809.8145,3809.6509,3813.7,0,0.0024543094632509446,1621153980
3813.639,3813.6695,3813.6938999999998,3813.09,0,0.0026146773351795522,1621154040
3812.175,3812.6325,3812.9985,3803.94,0,0.004245597985246899,1621154100
3803.5170000000003,3803.7285,3803.8977,3799.71,0,0.00536356721960363,1621154160
3800.003,3799.8565,3799.7393,3802.64,0,0.004588917173332283,1621154220
3803.4649999999997,3803.0525,3802.7225,3810.89,0,0.002351156816386733,1621154280
3810.94,3810.915,3810.8949999999995,3811.39,0,0.002219662642762886,1621154340
3811.122,3811.256,3811.3632000000002,3808.71,0,0.0029248748263847528,1621154400
3808.692,3808.701,3808.7082,3808.53,0,0.002783226074102057,1621154460
3808.65,3808.59,3808.542,3809.73,0,0.0024673664537907124,1621154520
3809.535,3809.6325,3809.7105,3807.78,0,0.004028594088944132,1621154580
3807.9690000000005,3807.8745,3807.7989000000002,3809.67,0,0.0035304895174647194,1621154640
3810.697,3810.1834999999996,3809.7727,3819.94,0,0.0008324738084890957,1621154700
3819.227,3819.5834999999997,3819.8687,3812.81,0,0.002373577492715394,1621154760
3812.201,3812.5055,3812.7491,3806.72,0,0.003977177202421068,1621154820
3805.957,3806.3384999999994,3806.6436999999996,3799.09,0,0.005993540558396874,1621154880
3798.3810000000003,3798.7355,3799.0191,3792,0,0.007362869198312256,1621154940
3792.3,3792.1499999999996,3792.0299999999997,3795,0,0.006566534914361021,1621155000
3794.969,3794.9845,3794.9969,3794.69,0,0.006648764457702742,1621155060
3795.263,3794.9765,3794.7473,3800.42,0,0.00464948610943003,1621155120
3799.818,3800.1189999999997,3800.3598,3794.4,0,0.00624341134303185,1621155180
3794.502,3794.451,3794.4102000000003,3795.42,0,0.005672626481390662,1621155240
3795.7920000000004,3795.6059999999998,3795.4572,3799.14,0,0.004687903051743275,1621155300
3799.1800000000003,3799.1599999999994,3799.144,3799.54,0,0.004582133626702141,1621155360
3799.9320000000002,3799.736,3799.5791999999997,3803.46,0,0.00432763851861201,1621155420
3803.264,3803.3619999999996,3803.4404,3801.5,0,0.004845455741154826,1621155480
3801.092,3801.296,3801.4592000000002,3797.42,0,0.005925075445960678,1621155540
3798.0290000000005,3797.7245,3797.4809,3803.51,0,0.00410147469048324,1621155600
3803.433,3803.4715,3803.5023,3802.74,0,0.0043047907561390856,1621155660
3802.6679999999997,3802.7039999999997,3802.7327999999998,3802.02,0,0.004494978984855457,1621155720
3802.2050000000004,3802.1124999999997,3802.0385,3803.87,0,0.003872372084219497,1621155780
3803.878,3803.874,3803.8707999999997,3803.95,0,0.003851259874604054,1621155840
3803.314,3803.6319999999996,3803.8864,3797.59,0,0.009516561819469683,1621155900
3797.337,3797.4635000000003,3797.5647000000004,3795.06,0,0.010189562220360172,1621155960
3795.257,3795.1585,3795.0797,3797.03,0,0.009665449048335098,1621156020
3796.983,3797.0065,3797.0253000000002,3796.56,0,0.008886992435257243,1621156080
3797.123,3796.8415,3796.6163,3802.19,0,0.007393107656377016,1621156140
3802.052,3802.121,3802.1762,3800.81,0,0.008061439535256926,1621156200
3800.894,3800.852,3800.8184,3801.65,0,0.007838701616403331,1621156260
3801.8160000000003,3801.733,3801.6666,3803.31,0,0.007398818397658848,1621156320
3802.959,3803.1345,3803.2749,3799.8,0,0.007297752513290178,1621156380
3800.2180000000003,3800.009,3799.8418,3803.98,0,0.006190884284354855,1621156440
3804.3109999999997,3804.1455,3804.0131,3807.29,0,0.00676334085399326,1621156500
3806.9100000000003,3807.1,3807.252,3803.49,0,0.007769180410622923,1621156560
3803.789,3803.6394999999998,3803.5199,3806.48,0,0.006977575082490896,1621156620
3806.603,3806.5415,3806.4923,3807.71,0,0.007710671243345771,1621156680
3807.8940000000002,3807.8019999999997,3807.7284,3809.55,0,0.007223950335341439,1621156740
3809.0840000000003,3809.317,3809.5034,3804.89,0,0.008457537537221916,1621156800
3804.423,3804.6564999999996,3804.8432999999995,3800.22,0,0.009936266847708874,1621156860
3800.372,3800.296,3800.2352,3801.74,0,0.009532477234108655,1621156920
3801.5249999999996,3801.6324999999997,3801.7184999999995,3799.59,0,0.010103721717343153,1621156980
3799.7140000000004,3799.6519999999996,3799.6024,3800.83,0,0.010568744195346825,1621157040
3800.734,3800.7819999999997,3800.8204,3799.87,0,0.010824054507127905,1621157100
3800.221,3800.0454999999997,3799.9051,3803.38,0,0.009339061571549512,1621157160
3803.2690000000002,3803.3244999999997,3803.3689,3802.27,0,0.011298513782556219,1621157220
3802.646,3802.4579999999996,3802.3076,3806.03,0,0.010299445879302007,1621157280
3805.693,3805.8615,3805.9963000000002,3802.66,0,0.011194795222291807,1621157340
3802.9719999999998,3802.816,3802.6911999999998,3805.78,0,0.008981076152588913,1621157400
3806.3320000000003,3806.056,3805.8352,3811.3,0,0.007519743919397542,1621157460
3811.638,3811.469,3811.3338000000003,3814.68,0,0.0061053613933540855,1621157520
3815.518,3815.0989999999993,3814.7637999999997,3823.06,0,0.0039000172636578694,1621157580
3823.056,3823.0579999999995,3823.0596,3823.02,0,0.003910521001721105,1621157640
3823.207,3823.1134999999995,3823.0387,3824.89,0,0.003390947190638229,1621157700
3824.41,3824.6499999999996,3824.8419999999996,3820.09,0,0.004651722865168093,1621157760
3819.62,3819.855,3820.043,3815.39,0,0.005446363281342196,1621157820
3815.607,3815.4984999999997,3815.4116999999997,3817.56,0,0.0048748415218097755,1621157880
3817.789,3817.6744999999996,3817.5829,3819.85,0,0.0042724190740474535,1621157940
3819.5049999999997,3819.6775,3819.8155,3816.4,0,0.006356776019285128,1621158000
3816.6730000000002,3816.5365,3816.4273,3819.13,0,0.005637409567100293,1621158060
3818.86,3818.995,3819.103,3816.43,0,0.006348865300817785,1621158120
3816.865,3816.6475,3816.4735,3820.78,0,0.006119169384261761,1621158180
3821.014,3820.897,3820.8034000000002,3823.12,0,0.005503358513465432,1621158240
3822.6059999999998,3822.863,3823.0685999999996,3817.98,0,0.006857029109633847,1621158300
3818.2160000000003,3818.0979999999995,3818.0036,3820.34,0,0.009923200552830337,1621158360
3820.492,3820.4159999999997,3820.3552000000004,3821.86,0,0.009521541867048995,1621158420
3821.614,3821.737,3821.8354,3819.4,0,0.007545687804367101,1621158480
3819.46,3819.43,3819.406,3820,0,0.007387434554973769,1621158540
3819.992,3819.996,3819.9992,3819.92,0,0.007408532115855758,1621158600
3819.5850000000005,3819.7525,3819.8865,3816.57,0,0.007417655119649304,1621158660
3816.722,3816.646,3816.5852,3818.09,0,0.007016597303887536,1621158720
3817.9390000000003,3818.0145,3818.0749000000005,3816.58,0,0.007603666109448769,1621158780
3816.944,3816.7619999999997,3816.6164,3820.22,0,0.006643596442089752,1621158840
3819.893,3820.0564999999997,3820.1872999999996,3816.95,0,0.007505993004886124,1621158900
3817.246,3817.0979999999995,3816.9795999999997,3819.91,0,0.006311667028804377,1621158960
3819.968,3819.939,3819.9158,3820.49,0,0.006158895848438342,1621159020
3820.433,3820.4615,3820.4842999999996,3819.92,0,0.007835242622882111,1621159080
